number_people,date,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour,Date.only
32,2015-11-22 10:30:12-08:00,37812,6,1,0,61.24,0,1,11,10,2015-11-22
40,2015-11-22 10:40:13-08:00,38413,6,1,0,61.24,0,1,11,10,2015-11-22
34,2015-11-22 10:50:13-08:00,39013,6,1,0,61.24,0,1,11,10,2015-11-22
47,2015-11-22 11:00:14-08:00,39614,6,1,0,62.17,0,1,11,11,2015-11-22
44,2015-11-22 11:20:11-08:00,40811,6,1,0,62.17,0,1,11,11,2015-11-22
51,2015-11-22 11:30:12-08:00,41412,6,1,0,62.17,0,1,11,11,2015-11-22
38,2015-11-22 11:40:13-08:00,42013,6,1,0,62.17,0,1,11,11,2015-11-22
38,2015-11-22 11:50:14-08:00,42614,6,1,0,62.17,0,1,11,11,2015-11-22
35,2015-11-22 12:00:14-08:00,43214,6,1,0,63.77,0,1,11,12,2015-11-22
39,2015-11-22 12:20:11-08:00,44411,6,1,0,63.77,0,1,11,12,2015-11-22
40,2015-11-22 12:30:12-08:00,45012,6,1,0,63.77,0,1,11,12,2015-11-22
37,2015-11-22 12:40:12-08:00,45612,6,1,0,63.77,0,1,11,12,2015-11-22
33,2015-11-22 12:50:13-08:00,46213,6,1,0,63.77,0,1,11,12,2015-11-22
44,2015-11-22 13:00:16-08:00,46816,6,1,0,65.42,0,1,11,13,2015-11-22
51,2015-11-22 13:20:11-08:00,48011,6,1,0,65.42,0,1,11,13,2015-11-22
46,2015-11-22 13:30:12-08:00,48612,6,1,0,65.42,0,1,11,13,2015-11-22
48,2015-11-22 13:40:13-08:00,49213,6,1,0,65.42,0,1,11,13,2015-11-22
41,2015-11-22 13:50:14-08:00,49814,6,1,0,65.42,0,1,11,13,2015-11-22
44,2015-11-22 14:00:23-08:00,50423,6,1,0,68.05,0,1,11,14,2015-11-22
54,2015-11-22 14:20:11-08:00,51611,6,1,0,68.05,0,1,11,14,2015-11-22
50,2015-11-22 14:30:12-08:00,52212,6,1,0,68.05,0,1,11,14,2015-11-22
49,2015-11-22 14:40:12-08:00,52812,6,1,0,68.05,0,1,11,14,2015-11-22
50,2015-11-22 14:50:13-08:00,53413,6,1,0,68.05,0,1,11,14,2015-11-22
50,2015-11-22 15:00:14-08:00,54014,6,1,0,66.13,0,1,11,15,2015-11-22
46,2015-11-22 15:20:12-08:00,55212,6,1,0,66.13,0,1,11,15,2015-11-22
51,2015-11-22 15:30:12-08:00,55812,6,1,0,66.13,0,1,11,15,2015-11-22
57,2015-11-22 15:40:13-08:00,56413,6,1,0,66.13,0,1,11,15,2015-11-22
50,2015-11-22 15:50:13-08:00,57013,6,1,0,66.13,0,1,11,15,2015-11-22
49,2015-11-22 16:00:14-08:00,57614,6,1,0,64.47,0,1,11,16,2015-11-22
42,2015-11-22 16:20:11-08:00,58811,6,1,0,64.47,0,1,11,16,2015-11-22
46,2015-11-22 16:30:12-08:00,59412,6,1,0,64.47,0,1,11,16,2015-11-22
50,2015-11-22 16:40:13-08:00,60013,6,1,0,64.47,0,1,11,16,2015-11-22
55,2015-11-22 16:50:15-08:00,60615,6,1,0,64.47,0,1,11,16,2015-11-22
58,2015-11-22 17:00:16-08:00,61216,6,1,0,62.47,0,1,11,17,2015-11-22
53,2015-11-22 17:20:11-08:00,62411,6,1,0,62.47,0,1,11,17,2015-11-22
58,2015-11-22 17:30:11-08:00,63011,6,1,0,62.47,0,1,11,17,2015-11-22
44,2015-11-22 17:40:12-08:00,63612,6,1,0,62.47,0,1,11,17,2015-11-22
67,2015-11-22 17:50:13-08:00,64213,6,1,0,62.47,0,1,11,17,2015-11-22
53,2015-11-22 18:00:14-08:00,64814,6,1,0,62.05,0,1,11,18,2015-11-22
67,2015-11-22 18:20:12-08:00,66012,6,1,0,62.05,0,1,11,18,2015-11-22
57,2015-11-22 18:30:13-08:00,66613,6,1,0,62.05,0,1,11,18,2015-11-22
63,2015-11-22 18:40:13-08:00,67213,6,1,0,62.05,0,1,11,18,2015-11-22
59,2015-11-22 18:50:14-08:00,67814,6,1,0,62.05,0,1,11,18,2015-11-22
55,2015-11-22 19:00:15-08:00,68415,6,1,0,61,0,1,11,19,2015-11-22
62,2015-11-22 19:20:11-08:00,69611,6,1,0,61,0,1,11,19,2015-11-22
68,2015-11-22 19:30:12-08:00,70212,6,1,0,61,0,1,11,19,2015-11-22
75,2015-11-22 19:40:13-08:00,70813,6,1,0,61,0,1,11,19,2015-11-22
62,2015-11-22 19:50:13-08:00,71413,6,1,0,61,0,1,11,19,2015-11-22
48,2015-11-22 20:00:14-08:00,72014,6,1,0,60.24,0,1,11,20,2015-11-22
52,2015-11-22 20:20:12-08:00,73212,6,1,0,60.24,0,1,11,20,2015-11-22
62,2015-11-22 20:30:12-08:00,73812,6,1,0,60.24,0,1,11,20,2015-11-22
78,2015-11-22 20:40:13-08:00,74413,6,1,0,60.24,0,1,11,20,2015-11-22
67,2015-11-22 20:50:13-08:00,75013,6,1,0,60.24,0,1,11,20,2015-11-22
26,2015-11-23 07:00:14-08:00,25214,0,0,0,52.33,0,1,11,7,2015-11-23
24,2015-11-23 07:20:13-08:00,26413,0,0,0,52.33,0,1,11,7,2015-11-23
19,2015-11-23 07:30:13-08:00,27013,0,0,0,52.33,0,1,11,7,2015-11-23
27,2015-11-23 07:40:14-08:00,27614,0,0,0,52.33,0,1,11,7,2015-11-23
23,2015-11-23 07:50:14-08:00,28214,0,0,0,52.33,0,1,11,7,2015-11-23
31,2015-11-23 08:00:15-08:00,28815,0,0,0,53,0,1,11,8,2015-11-23
32,2015-11-23 08:20:12-08:00,30012,0,0,0,53,0,1,11,8,2015-11-23
42,2015-11-23 08:30:13-08:00,30613,0,0,0,53,0,1,11,8,2015-11-23
38,2015-11-23 08:40:14-08:00,31214,0,0,0,53,0,1,11,8,2015-11-23
31,2015-11-23 08:50:15-08:00,31815,0,0,0,53,0,1,11,8,2015-11-23
45,2015-11-23 09:00:15-08:00,32415,0,0,0,53.72,0,1,11,9,2015-11-23
47,2015-11-23 09:20:11-08:00,33611,0,0,0,53.72,0,1,11,9,2015-11-23
46,2015-11-23 09:30:12-08:00,34212,0,0,0,53.72,0,1,11,9,2015-11-23
43,2015-11-23 09:40:12-08:00,34812,0,0,0,53.72,0,1,11,9,2015-11-23
43,2015-11-23 09:50:13-08:00,35413,0,0,0,53.72,0,1,11,9,2015-11-23
46,2015-11-23 10:00:13-08:00,36013,0,0,0,54.24,0,1,11,10,2015-11-23
46,2015-11-23 10:20:13-08:00,37213,0,0,0,54.24,0,1,11,10,2015-11-23
52,2015-11-23 10:30:13-08:00,37813,0,0,0,54.24,0,1,11,10,2015-11-23
56,2015-11-23 10:40:14-08:00,38414,0,0,0,54.24,0,1,11,10,2015-11-23
55,2015-11-23 10:50:15-08:00,39015,0,0,0,54.24,0,1,11,10,2015-11-23
49,2015-11-23 11:00:15-08:00,39615,0,0,0,54.45,0,1,11,11,2015-11-23
51,2015-11-23 11:20:12-08:00,40812,0,0,0,54.45,0,1,11,11,2015-11-23
58,2015-11-23 11:30:13-08:00,41413,0,0,0,54.45,0,1,11,11,2015-11-23
56,2015-11-23 11:40:13-08:00,42013,0,0,0,54.45,0,1,11,11,2015-11-23
66,2015-11-23 11:50:14-08:00,42614,0,0,0,54.45,0,1,11,11,2015-11-23
65,2015-11-23 12:00:15-08:00,43215,0,0,0,55,0,1,11,12,2015-11-23
64,2015-11-23 12:20:13-08:00,44413,0,0,0,55,0,1,11,12,2015-11-23
63,2015-11-23 12:30:14-08:00,45014,0,0,0,55,0,1,11,12,2015-11-23
52,2015-11-23 12:40:15-08:00,45615,0,0,0,55,0,1,11,12,2015-11-23
56,2015-11-23 12:50:16-08:00,46216,0,0,0,55,0,1,11,12,2015-11-23
50,2015-11-23 13:00:16-08:00,46816,0,0,0,54.72,0,1,11,13,2015-11-23
59,2015-11-23 13:20:11-08:00,48011,0,0,0,54.72,0,1,11,13,2015-11-23
47,2015-11-23 13:30:12-08:00,48612,0,0,0,54.72,0,1,11,13,2015-11-23
53,2015-11-23 13:40:13-08:00,49213,0,0,0,54.72,0,1,11,13,2015-11-23
52,2015-11-23 13:50:13-08:00,49813,0,0,0,54.72,0,1,11,13,2015-11-23
42,2015-11-23 14:00:14-08:00,50414,0,0,0,55.24,0,1,11,14,2015-11-23
57,2015-11-23 14:20:12-08:00,51612,0,0,0,55.24,0,1,11,14,2015-11-23
64,2015-11-23 14:30:13-08:00,52213,0,0,0,55.24,0,1,11,14,2015-11-23
48,2015-11-23 14:40:13-08:00,52813,0,0,0,55.24,0,1,11,14,2015-11-23
45,2015-11-23 14:50:14-08:00,53414,0,0,0,55.24,0,1,11,14,2015-11-23
57,2015-11-23 15:00:15-08:00,54015,0,0,0,55.09,0,1,11,15,2015-11-23
64,2015-11-23 15:20:11-08:00,55211,0,0,0,55.09,0,1,11,15,2015-11-23
58,2015-11-23 15:30:12-08:00,55812,0,0,0,55.09,0,1,11,15,2015-11-23
62,2015-11-23 15:40:12-08:00,56412,0,0,0,55.09,0,1,11,15,2015-11-23
66,2015-11-23 15:50:13-08:00,57013,0,0,0,55.09,0,1,11,15,2015-11-23
62,2015-11-23 16:00:14-08:00,57614,0,0,0,54.24,0,1,11,16,2015-11-23
67,2015-11-23 16:20:12-08:00,58812,0,0,0,54.24,0,1,11,16,2015-11-23
70,2015-11-23 16:30:13-08:00,59413,0,0,0,54.24,0,1,11,16,2015-11-23
81,2015-11-23 16:40:13-08:00,60013,0,0,0,54.24,0,1,11,16,2015-11-23
63,2015-11-23 16:50:14-08:00,60614,0,0,0,54.24,0,1,11,16,2015-11-23
79,2015-11-23 17:00:14-08:00,61214,0,0,0,55.05,0,1,11,17,2015-11-23
65,2015-11-23 17:20:14-08:00,62414,0,0,0,55.05,0,1,11,17,2015-11-23
86,2015-11-23 17:30:14-08:00,63014,0,0,0,55.05,0,1,11,17,2015-11-23
96,2015-11-23 17:40:15-08:00,63615,0,0,0,55.05,0,1,11,17,2015-11-23
76,2015-11-23 17:50:16-08:00,64216,0,0,0,55.05,0,1,11,17,2015-11-23
82,2015-11-23 18:00:17-08:00,64817,0,0,0,54.49,0,1,11,18,2015-11-23
86,2015-11-23 18:20:12-08:00,66012,0,0,0,54.49,0,1,11,18,2015-11-23
82,2015-11-23 18:30:12-08:00,66612,0,0,0,54.49,0,1,11,18,2015-11-23
85,2015-11-23 18:40:13-08:00,67213,0,0,0,54.49,0,1,11,18,2015-11-23
95,2015-11-23 18:50:13-08:00,67813,0,0,0,54.49,0,1,11,18,2015-11-23
81,2015-11-23 19:00:14-08:00,68414,0,0,0,55,0,1,11,19,2015-11-23
69,2015-11-23 19:20:11-08:00,69611,0,0,0,55,0,1,11,19,2015-11-23
73,2015-11-23 19:30:12-08:00,70212,0,0,0,55,0,1,11,19,2015-11-23
79,2015-11-23 19:40:13-08:00,70813,0,0,0,55,0,1,11,19,2015-11-23
59,2015-11-23 19:50:13-08:00,71413,0,0,0,55,0,1,11,19,2015-11-23
77,2015-11-23 20:00:14-08:00,72014,0,0,0,55.33,0,1,11,20,2015-11-23
80,2015-11-23 20:20:12-08:00,73212,0,0,0,55.33,0,1,11,20,2015-11-23
76,2015-11-23 20:30:13-08:00,73813,0,0,0,55.33,0,1,11,20,2015-11-23
88,2015-11-23 20:40:14-08:00,74414,0,0,0,55.33,0,1,11,20,2015-11-23
82,2015-11-23 20:50:16-08:00,75016,0,0,0,55.33,0,1,11,20,2015-11-23
19,2015-11-24 07:00:13-08:00,25213,1,0,0,54.68,0,1,11,7,2015-11-24
21,2015-11-24 07:20:12-08:00,26412,1,0,0,54.68,0,1,11,7,2015-11-24
23,2015-11-24 07:30:12-08:00,27012,1,0,0,54.68,0,1,11,7,2015-11-24
26,2015-11-24 07:40:13-08:00,27613,1,0,0,54.68,0,1,11,7,2015-11-24
27,2015-11-24 07:50:13-08:00,28213,1,0,0,54.68,0,1,11,7,2015-11-24
29,2015-11-24 08:00:14-08:00,28814,1,0,0,55.92,0,1,11,8,2015-11-24
23,2015-11-24 08:20:12-08:00,30012,1,0,0,55.92,0,1,11,8,2015-11-24
30,2015-11-24 08:30:13-08:00,30613,1,0,0,55.92,0,1,11,8,2015-11-24
28,2015-11-24 08:40:13-08:00,31213,1,0,0,55.92,0,1,11,8,2015-11-24
37,2015-11-24 08:50:14-08:00,31814,1,0,0,55.92,0,1,11,8,2015-11-24
36,2015-11-24 09:00:14-08:00,32414,1,0,0,56.2,0,1,11,9,2015-11-24
38,2015-11-24 09:20:12-08:00,33612,1,0,0,56.2,0,1,11,9,2015-11-24
36,2015-11-24 09:30:13-08:00,34213,1,0,0,56.2,0,1,11,9,2015-11-24
38,2015-11-24 09:40:14-08:00,34814,1,0,0,56.2,0,1,11,9,2015-11-24
47,2015-11-24 09:50:15-08:00,35415,1,0,0,56.2,0,1,11,9,2015-11-24
47,2015-11-24 10:00:16-08:00,36016,1,0,0,55,0,1,11,10,2015-11-24
40,2015-11-24 10:20:12-08:00,37212,1,0,0,55,0,1,11,10,2015-11-24
41,2015-11-24 10:30:12-08:00,37812,1,0,0,55,0,1,11,10,2015-11-24
59,2015-11-24 10:40:13-08:00,38413,1,0,0,55,0,1,11,10,2015-11-24
38,2015-11-24 10:50:14-08:00,39014,1,0,0,55,0,1,11,10,2015-11-24
41,2015-11-24 11:00:15-08:00,39615,1,0,0,55.24,0,1,11,11,2015-11-24
50,2015-11-24 11:20:12-08:00,40812,1,0,0,55.24,0,1,11,11,2015-11-24
48,2015-11-24 11:30:13-08:00,41413,1,0,0,55.24,0,1,11,11,2015-11-24
52,2015-11-24 11:40:14-08:00,42014,1,0,0,55.24,0,1,11,11,2015-11-24
50,2015-11-24 11:50:15-08:00,42615,1,0,0,55.24,0,1,11,11,2015-11-24
48,2015-11-24 12:00:15-08:00,43215,1,0,0,56.33,0,1,11,12,2015-11-24
46,2015-11-24 12:20:13-08:00,44413,1,0,0,56.33,0,1,11,12,2015-11-24
50,2015-11-24 12:30:13-08:00,45013,1,0,0,56.33,0,1,11,12,2015-11-24
47,2015-11-24 12:40:14-08:00,45614,1,0,0,56.33,0,1,11,12,2015-11-24
55,2015-11-24 12:50:14-08:00,46214,1,0,0,56.33,0,1,11,12,2015-11-24
49,2015-11-24 13:00:15-08:00,46815,1,0,0,56.01,0,1,11,13,2015-11-24
47,2015-11-24 13:20:12-08:00,48012,1,0,0,56.01,0,1,11,13,2015-11-24
55,2015-11-24 13:30:13-08:00,48613,1,0,0,56.01,0,1,11,13,2015-11-24
49,2015-11-24 13:40:13-08:00,49213,1,0,0,56.01,0,1,11,13,2015-11-24
48,2015-11-24 15:20:12-08:00,55212,1,0,0,55.01,0,1,11,15,2015-11-24
42,2015-11-24 15:30:12-08:00,55812,1,0,0,55.01,0,1,11,15,2015-11-24
54,2015-11-24 15:40:13-08:00,56413,1,0,0,55.01,0,1,11,15,2015-11-24
45,2015-11-24 15:50:14-08:00,57014,1,0,0,55.01,0,1,11,15,2015-11-24
49,2015-11-24 16:00:14-08:00,57614,1,0,0,53,0,1,11,16,2015-11-24
47,2015-11-24 16:20:13-08:00,58813,1,0,0,53,0,1,11,16,2015-11-24
65,2015-11-24 16:30:14-08:00,59414,1,0,0,53,0,1,11,16,2015-11-24
53,2015-11-24 16:40:14-08:00,60014,1,0,0,53,0,1,11,16,2015-11-24
59,2015-11-24 16:50:15-08:00,60615,1,0,0,53,0,1,11,16,2015-11-24
55,2015-11-24 17:00:16-08:00,61216,1,0,0,52.53,0,1,11,17,2015-11-24
59,2015-11-24 17:20:12-08:00,62412,1,0,0,52.53,0,1,11,17,2015-11-24
65,2015-11-24 17:30:13-08:00,63013,1,0,0,52.53,0,1,11,17,2015-11-24
74,2015-11-24 17:40:13-08:00,63613,1,0,0,52.53,0,1,11,17,2015-11-24
69,2015-11-24 17:50:14-08:00,64214,1,0,0,52.53,0,1,11,17,2015-11-24
63,2015-11-24 18:00:14-08:00,64814,1,0,0,52,0,1,11,18,2015-11-24
76,2015-11-24 18:20:11-08:00,66011,1,0,0,52,0,1,11,18,2015-11-24
75,2015-11-24 18:30:12-08:00,66612,1,0,0,52,0,1,11,18,2015-11-24
78,2015-11-24 18:40:13-08:00,67213,1,0,0,52,0,1,11,18,2015-11-24
61,2015-11-24 18:50:13-08:00,67813,1,0,0,52,0,1,11,18,2015-11-24
53,2015-11-24 19:00:14-08:00,68414,1,0,0,51.24,0,1,11,19,2015-11-24
65,2015-11-24 19:20:12-08:00,69612,1,0,0,51.24,0,1,11,19,2015-11-24
62,2015-11-24 19:30:12-08:00,70212,1,0,0,51.24,0,1,11,19,2015-11-24
68,2015-11-24 19:40:13-08:00,70813,1,0,0,51.24,0,1,11,19,2015-11-24
53,2015-11-24 19:50:13-08:00,71413,1,0,0,51.24,0,1,11,19,2015-11-24
54,2015-11-24 20:00:14-08:00,72014,1,0,0,51,0,1,11,20,2015-11-24
48,2015-11-24 20:20:12-08:00,73212,1,0,0,51,0,1,11,20,2015-11-24
48,2015-11-24 20:30:13-08:00,73813,1,0,0,51,0,1,11,20,2015-11-24
37,2015-11-24 20:40:13-08:00,74413,1,0,0,51,0,1,11,20,2015-11-24
41,2015-11-24 20:50:14-08:00,75014,1,0,0,51,0,1,11,20,2015-11-24
9,2015-11-25 07:00:14-08:00,25214,2,0,0,45.69,0,1,11,7,2015-11-25
15,2015-11-25 07:20:12-08:00,26412,2,0,0,45.69,0,1,11,7,2015-11-25
13,2015-11-25 07:30:12-08:00,27012,2,0,0,45.69,0,1,11,7,2015-11-25
17,2015-11-25 07:40:13-08:00,27613,2,0,0,45.69,0,1,11,7,2015-11-25
22,2015-11-25 07:50:13-08:00,28213,2,0,0,45.69,0,1,11,7,2015-11-25
21,2015-11-25 08:00:14-08:00,28814,2,0,0,47.69,0,1,11,8,2015-11-25
25,2015-11-25 08:20:12-08:00,30012,2,0,0,47.69,0,1,11,8,2015-11-25
19,2015-11-25 08:30:12-08:00,30612,2,0,0,47.69,0,1,11,8,2015-11-25
23,2015-11-25 08:40:13-08:00,31213,2,0,0,47.69,0,1,11,8,2015-11-25
28,2015-11-25 08:50:13-08:00,31813,2,0,0,47.69,0,1,11,8,2015-11-25
24,2015-11-25 09:00:14-08:00,32414,2,0,0,48.67,0,1,11,9,2015-11-25
29,2015-11-25 09:20:11-08:00,33611,2,0,0,48.67,0,1,11,9,2015-11-25
25,2015-11-25 09:30:12-08:00,34212,2,0,0,48.67,0,1,11,9,2015-11-25
30,2015-11-25 09:40:12-08:00,34812,2,0,0,48.67,0,1,11,9,2015-11-25
29,2015-11-25 09:50:13-08:00,35413,2,0,0,48.67,0,1,11,9,2015-11-25
34,2015-11-25 10:00:13-08:00,36013,2,0,0,48.7,0,1,11,10,2015-11-25
40,2015-11-25 10:20:12-08:00,37212,2,0,0,48.7,0,1,11,10,2015-11-25
31,2015-11-25 10:30:13-08:00,37813,2,0,0,48.7,0,1,11,10,2015-11-25
35,2015-11-25 10:40:13-08:00,38413,2,0,0,48.7,0,1,11,10,2015-11-25
37,2015-11-25 10:50:14-08:00,39014,2,0,0,48.7,0,1,11,10,2015-11-25
43,2015-11-25 11:00:14-08:00,39614,2,0,0,49.65,0,1,11,11,2015-11-25
30,2015-11-25 11:20:12-08:00,40812,2,0,0,49.65,0,1,11,11,2015-11-25
36,2015-11-25 11:30:13-08:00,41413,2,0,0,49.65,0,1,11,11,2015-11-25
39,2015-11-25 11:40:13-08:00,42013,2,0,0,49.65,0,1,11,11,2015-11-25
44,2015-11-25 11:50:14-08:00,42614,2,0,0,49.65,0,1,11,11,2015-11-25
33,2015-11-25 12:00:14-08:00,43214,2,0,0,50.66,0,1,11,12,2015-11-25
41,2015-11-25 12:20:13-08:00,44413,2,0,0,50.66,0,1,11,12,2015-11-25
39,2015-11-25 12:30:14-08:00,45014,2,0,0,50.66,0,1,11,12,2015-11-25
37,2015-11-25 12:40:15-08:00,45615,2,0,0,50.66,0,1,11,12,2015-11-25
40,2015-11-25 12:50:15-08:00,46215,2,0,0,50.66,0,1,11,12,2015-11-25
41,2015-11-25 13:00:16-08:00,46816,2,0,0,51.26,0,1,11,13,2015-11-25
43,2015-11-25 13:20:12-08:00,48012,2,0,0,51.26,0,1,11,13,2015-11-25
41,2015-11-25 13:30:13-08:00,48613,2,0,0,51.26,0,1,11,13,2015-11-25
35,2015-11-25 13:40:13-08:00,49213,2,0,0,51.26,0,1,11,13,2015-11-25
36,2015-11-25 13:50:14-08:00,49814,2,0,0,51.26,0,1,11,13,2015-11-25
27,2015-11-25 14:00:14-08:00,50414,2,0,0,52.94,0,1,11,14,2015-11-25
30,2015-11-25 14:20:12-08:00,51612,2,0,0,52.94,0,1,11,14,2015-11-25
25,2015-11-25 14:30:13-08:00,52213,2,0,0,52.94,0,1,11,14,2015-11-25
41,2015-11-25 14:40:14-08:00,52814,2,0,0,52.94,0,1,11,14,2015-11-25
40,2015-11-25 14:50:15-08:00,53415,2,0,0,52.94,0,1,11,14,2015-11-25
42,2015-11-25 15:00:15-08:00,54015,2,0,0,53.61,0,1,11,15,2015-11-25
46,2015-11-25 15:20:13-08:00,55213,2,0,0,53.61,0,1,11,15,2015-11-25
58,2015-11-25 15:30:13-08:00,55813,2,0,0,53.61,0,1,11,15,2015-11-25
55,2015-11-25 15:40:14-08:00,56414,2,0,0,53.61,0,1,11,15,2015-11-25
50,2015-11-25 15:50:14-08:00,57014,2,0,0,53.61,0,1,11,15,2015-11-25
54,2015-11-25 16:00:16-08:00,57616,2,0,0,52.97,0,1,11,16,2015-11-25
49,2015-11-25 16:20:13-08:00,58813,2,0,0,52.97,0,1,11,16,2015-11-25
56,2015-11-25 16:30:13-08:00,59413,2,0,0,52.97,0,1,11,16,2015-11-25
51,2015-11-25 16:40:14-08:00,60014,2,0,0,52.97,0,1,11,16,2015-11-25
54,2015-11-25 16:50:15-08:00,60615,2,0,0,52.97,0,1,11,16,2015-11-25
64,2015-11-25 17:00:15-08:00,61215,2,0,0,52.24,0,1,11,17,2015-11-25
73,2015-11-25 17:20:11-08:00,62411,2,0,0,52.24,0,1,11,17,2015-11-25
65,2015-11-25 17:30:12-08:00,63012,2,0,0,52.24,0,1,11,17,2015-11-25
76,2015-11-25 17:40:12-08:00,63612,2,0,0,52.24,0,1,11,17,2015-11-25
60,2015-11-25 17:50:13-08:00,64213,2,0,0,52.24,0,1,11,17,2015-11-25
37,2015-11-25 18:00:14-08:00,64814,2,0,0,51.72,0,1,11,18,2015-11-25
8,2015-11-25 18:20:13-08:00,66013,2,0,0,51.72,0,1,11,18,2015-11-25
3,2015-11-25 18:30:13-08:00,66613,2,0,0,51.72,0,1,11,18,2015-11-25
2,2015-11-25 18:40:14-08:00,67214,2,0,0,51.72,0,1,11,18,2015-11-25
3,2015-11-25 18:50:14-08:00,67814,2,0,0,51.72,0,1,11,18,2015-11-25
2,2015-11-25 19:00:15-08:00,68415,2,0,0,49.72,0,1,11,19,2015-11-25
1,2015-11-25 19:20:12-08:00,69612,2,0,0,49.72,0,1,11,19,2015-11-25
1,2015-11-25 19:30:13-08:00,70213,2,0,0,49.72,0,1,11,19,2015-11-25
0,2015-11-25 19:40:13-08:00,70813,2,0,0,49.72,0,1,11,19,2015-11-25
1,2015-11-25 19:50:14-08:00,71414,2,0,0,49.72,0,1,11,19,2015-11-25
0,2015-11-25 20:00:14-08:00,72014,2,0,0,49.11,0,1,11,20,2015-11-25
0,2015-11-25 20:20:11-08:00,73211,2,0,0,49.11,0,1,11,20,2015-11-25
0,2015-11-25 20:30:12-08:00,73812,2,0,0,49.11,0,1,11,20,2015-11-25
1,2015-11-25 20:40:12-08:00,74412,2,0,0,49.11,0,1,11,20,2015-11-25
0,2015-11-25 20:50:13-08:00,75013,2,0,0,49.11,0,1,11,20,2015-11-25
0,2015-11-26 07:00:13-08:00,25213,3,0,0,44.78,0,1,11,7,2015-11-26
1,2015-11-26 07:20:11-08:00,26411,3,0,0,44.78,0,1,11,7,2015-11-26
1,2015-11-26 07:30:12-08:00,27012,3,0,0,44.78,0,1,11,7,2015-11-26
0,2015-11-26 07:40:12-08:00,27612,3,0,0,44.78,0,1,11,7,2015-11-26
1,2015-11-26 07:50:13-08:00,28213,3,0,0,44.78,0,1,11,7,2015-11-26
0,2015-11-26 08:00:14-08:00,28814,3,0,0,46.45,0,1,11,8,2015-11-26
0,2015-11-26 08:20:11-08:00,30011,3,0,0,46.45,0,1,11,8,2015-11-26
1,2015-11-26 08:30:11-08:00,30611,3,0,0,46.45,0,1,11,8,2015-11-26
0,2015-11-26 08:40:13-08:00,31213,3,0,0,46.45,0,1,11,8,2015-11-26
0,2015-11-26 08:50:15-08:00,31815,3,0,0,46.45,0,1,11,8,2015-11-26
0,2015-11-26 09:00:16-08:00,32416,3,0,0,47.96,0,1,11,9,2015-11-26
1,2015-11-26 09:20:11-08:00,33611,3,0,0,47.96,0,1,11,9,2015-11-26
0,2015-11-26 09:30:12-08:00,34212,3,0,0,47.96,0,1,11,9,2015-11-26
1,2015-11-26 09:40:12-08:00,34812,3,0,0,47.96,0,1,11,9,2015-11-26
2,2015-11-26 09:50:13-08:00,35413,3,0,0,47.96,0,1,11,9,2015-11-26
3,2015-11-26 10:00:13-08:00,36013,3,0,0,49.49,0,1,11,10,2015-11-26
0,2015-11-26 10:20:11-08:00,37211,3,0,0,49.49,0,1,11,10,2015-11-26
1,2015-11-26 10:30:12-08:00,37812,3,0,0,49.49,0,1,11,10,2015-11-26
1,2015-11-26 10:40:13-08:00,38413,3,0,0,49.49,0,1,11,10,2015-11-26
0,2015-11-26 10:50:13-08:00,39013,3,0,0,49.49,0,1,11,10,2015-11-26
0,2015-11-26 11:00:13-08:00,39613,3,0,0,50.46,0,1,11,11,2015-11-26
2,2015-11-26 11:20:12-08:00,40812,3,0,0,50.46,0,1,11,11,2015-11-26
0,2015-11-26 11:30:12-08:00,41412,3,0,0,50.46,0,1,11,11,2015-11-26
0,2015-11-26 11:40:13-08:00,42013,3,0,0,50.46,0,1,11,11,2015-11-26
0,2015-11-26 11:50:13-08:00,42613,3,0,0,50.46,0,1,11,11,2015-11-26
1,2015-11-26 12:00:14-08:00,43214,3,0,0,51.73,0,1,11,12,2015-11-26
0,2015-11-26 12:20:12-08:00,44412,3,0,0,51.73,0,1,11,12,2015-11-26
0,2015-11-26 12:30:12-08:00,45012,3,0,0,51.73,0,1,11,12,2015-11-26
0,2015-11-26 12:40:12-08:00,45612,3,0,0,51.73,0,1,11,12,2015-11-26
0,2015-11-26 12:50:13-08:00,46213,3,0,0,51.73,0,1,11,12,2015-11-26
1,2015-11-26 13:00:14-08:00,46814,3,0,0,53.44,0,1,11,13,2015-11-26
1,2015-11-26 13:20:11-08:00,48011,3,0,0,53.44,0,1,11,13,2015-11-26
0,2015-11-26 13:30:12-08:00,48612,3,0,0,53.44,0,1,11,13,2015-11-26
0,2015-11-26 13:40:12-08:00,49212,3,0,0,53.44,0,1,11,13,2015-11-26
1,2015-11-26 13:50:13-08:00,49813,3,0,0,53.44,0,1,11,13,2015-11-26
1,2015-11-26 14:00:13-08:00,50413,3,0,0,53.7,0,1,11,14,2015-11-26
0,2015-11-26 14:20:12-08:00,51612,3,0,0,53.7,0,1,11,14,2015-11-26
0,2015-11-26 14:30:12-08:00,52212,3,0,0,53.7,0,1,11,14,2015-11-26
1,2015-11-26 14:40:13-08:00,52813,3,0,0,53.7,0,1,11,14,2015-11-26
1,2015-11-26 14:50:13-08:00,53413,3,0,0,53.7,0,1,11,14,2015-11-26
0,2015-11-26 15:00:14-08:00,54014,3,0,0,55.05,0,1,11,15,2015-11-26
1,2015-11-26 15:20:11-08:00,55211,3,0,0,55.05,0,1,11,15,2015-11-26
